Player,Season,Age,Team,Goals,Assist,G+A,Non_penalty_goals,Penalty_kicks-made,Penalty_kicks_attempted,Expected_goals,Non_penalty_xG,Expected_assisted_goals,xG+xAssisted_G,Expected_assists,Non_penalty_expGoals+assisted_goals,Goals-Expected_goals,Assists-expGoals_assisted,Non_penalty_expGoals_perShot,Shot_/90,Goals_per_shot,Goals_perShot_onTarget,Shots_onTarget,Shots_onTarget%,Passes_completed,Passes_attempted,Passes_completition%,Passes_toShot,Passes_into_last3rd,Passes_into18yard_box,Crosses_into18yard_box,Progressive_passes,TotDist_completed_passes,TotProgressive_passes,Completed_short_passes,Attempted_short_passes,Short_passes_Cmp%,Completed_medium_passes,Attempted_medium_passes,Medium_pass_Cmp%,Completed_long_passes,Attempted_long_passes,Long_passes_Cmp%,Carries/90,TotDist_Carries,PrgDist_Carries,Carries_10yards_forward,Carries_into_final_third,Carries_into18yard_box,Miscontrols,Dispossesd,Received,Prg_passes_received,Goal_creating_actions,PassLive_lead_goal,Shot_creating_actions,PassLive_lead_shot_attempt,Aerials_Won%,Yellow_cards,Red_cards,Fouls_committed,Fouls_drawn,Tackles_on_players,Tackles_won,Tackles_on_dribblers,Lost_challange_drib_player,Blocking_ball,Blocking_shots,Blocking_pass,Interceptions,Tackles_+Interc,Clearences,Mistakes_leadto_shot,Live_ball_passes,Dead_ball_pass,Passes_freeKick,Passes_behind_defenders,Swing_passes,Crosses,Corner_kikcs,Offsides,Succ_Takes_on%,Tkld_During_Take_On%,Touches/90,Touches_Def_Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Role,Tier_league
Victorien Angban,2019-2020,22,Metz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.3,0,,0,0,47.4,54.2,87.4,0.3,4.5,0.3,0,6.1,794.3,201,22.7,25,90.6,19.6,21.3,91.8,3.7,5.1,72.4,37.8,232.4,120.8,2.2,1.8,0.2,1.6,1.5,44.1,1.5,0,0,1.1,1,47.1,0,0,1.6,2.3,2,1.6,1,1.1,0.8,0.2,0.6,0.7,2.7,0.4,0,52.1,2,1.5,0,0.5,0.3,0.1,0,71.4,28.6,61.9,0.8,8.7,45.9,8.1,0.3,61.9,CM,1
Victorien Angban,2020-2021,23,Metz,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0.08,0.3,0,0,0.1,16.7,42,47.9,87.6,0.6,4.4,0.3,0.1,4.8,767.3,214.3,17.6,19.4,90.8,18.8,20.7,90.9,5.1,6.4,79.7,34.9,161.5,75,1.1,1,0.1,1.2,1.6,38.4,1.6,0.1,0.1,1.3,1.2,41.9,0.3,0,1.5,1.5,1.9,1.3,0.9,1.3,0.9,0.2,0.7,1,3,0.5,0.1,46.9,1,0.8,0,0.5,0.5,0,0,67.7,32.3,55.2,1.1,10.4,35.6,9.6,0.5,55.2,CM,1
Vincent Koziello,2017-2018,21,Nice,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0.05,0.4,0,0,0.1,25,62.1,66.1,93.9,0.8,4.8,0.1,0,4.9,1061.5,251,29.7,31.6,94,25.8,26.7,96.7,5.4,5.7,94.1,45.1,216.5,108.4,1.3,1,0.2,1.3,1.2,59,0.4,0,0,1.9,1.6,18.8,0.3,0,1.2,1.4,1.8,0.9,0.6,1.2,0.9,0.3,0.6,2.1,3.9,0.8,0.1,64.1,1.9,1.6,0.1,0.3,0,0,0.1,66.7,33.3,74.4,2.1,14.9,50.2,9.7,0.6,74.4,CM,0
Vincent Pajot,2017-2018,26,Saint-Étienne,0.1,0.1,0.3,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0.07,1.4,0.1,0.4,0.3,25,30.4,39.6,76.9,0.7,1.6,0.3,0,4,522.1,139.5,14.4,18.2,79.3,12.3,15.3,80.8,3,4.1,72.9,18.5,79.9,32.6,0.9,0.6,0.1,0.8,0.6,30.5,1.7,0.2,0.2,1.3,1.2,60,0.3,0.1,2.5,1.3,1.7,1.1,0.2,1,1.5,0.6,0.8,1.7,3.3,2.4,0,38.2,1.3,0.8,0.1,0.4,0.4,0,0.1,57.1,42.9,49.7,2.7,11.6,30,8.4,1.8,49.7,DM,1
Vincent Pajot,2018-2019,27,Angers,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.07,1.6,0,,0,0,32.7,38.8,84.4,0.5,2.9,0.9,0,3.8,491,136.1,17.4,19.7,88.5,11,13,84.5,2.1,2.7,81,20.1,85,32.4,0.8,0.1,0.1,0.8,0.3,32.1,2.1,0,0,1.4,1,59.6,0.3,0,2.4,1.5,2.3,1.8,0.5,1.3,1.1,0,1.1,1,3.3,0.8,0,36.5,1.9,1.6,0.1,0,0,0,0.1,33.3,66.7,47.2,0.9,6.6,32.4,8.6,1.8,47.2,DM,0
Vincent Pajot,2019-2020,28,2 Teams,0,0.6,0.6,0,0,0,0.1,0.1,0.2,0.2,0,0.2,-0.1,0.4,0.04,1.3,0,0,0.3,22.2,32.8,41.6,78.8,1.9,2.7,0.4,0,2.7,557.5,122.6,14.4,17.9,80.2,13.7,16.4,83.5,3.3,4.3,76.7,21.9,134.9,65.2,2.1,0.3,0.4,1.3,1,30.2,2.8,0.4,0.1,2.4,1.4,47.6,0,0.1,2.1,0.6,2.6,1.9,0.4,0.3,1.1,0.1,1,2,4.6,1.9,0,37,4.4,2.3,0.1,0.4,1.9,1.6,0.1,33.3,66.7,53.5,2.4,10.3,32.2,11.5,1.3,53.5,DM,0
Wahbi Khazri,2017-2018,26,Rennes,0.4,0.1,0.5,0.3,0.1,0.2,0.4,0.2,0.2,0.5,0.1,0.4,0.1,-0.1,0.08,2.9,0.1,0.33,0.8,29.5,24.8,34.2,72.4,1.5,2.4,0.6,0.2,3,410.2,93.6,12.7,15,84.4,6.1,8.7,70.3,3.6,5.9,61.1,27.3,183.8,79.9,2.5,2,1,3.2,2.6,33.5,6.9,0.3,0.2,3.5,1.8,33.3,0.4,0,1.8,2.4,1.2,0.8,0.3,1.5,1.4,0,1.4,0.3,1.5,0.3,0,29.7,4.2,1.5,0.4,0.9,3,1.7,0.8,63.4,36.6,46.7,0.1,3.4,22.1,22.2,3.7,46.5,LW,1
Wahbi Khazri,2018-2019,27,Saint-Étienne,0.4,0.2,0.6,0.3,0.1,0.1,0.4,0.3,0.2,0.6,0.2,0.5,0,0,0.1,2.9,0.1,0.28,1,35.6,23.2,35.1,65.9,2.2,2.3,0.8,0.1,3.8,430,121.2,11,13.8,79.2,7,9.8,71,4,8.3,47.5,25.1,154.3,75.5,2.6,1.7,1.1,2.8,2.2,31,7.5,0.4,0.1,4.9,2.1,21.3,0.3,0,1.7,1.7,1.3,0.8,0.5,1,0.9,0.1,0.8,0.4,1.7,0.2,0,27,8,2.5,0.1,0.9,6.3,4.2,0.7,57.5,42.5,47.2,0.2,2.3,20,25.5,4.1,47,LW,1
Wahbi Khazri,2019-2020,28,Saint-Étienne,0.2,0.2,0.4,0.2,0.1,0.1,0.3,0.2,0.1,0.4,0.1,0.4,-0.1,0,0.07,3.4,0.05,0.25,0.6,18.2,17.2,28,61.5,1.5,1.7,0.9,0.2,2.8,317,73.6,7.5,10,75,5.8,8.6,67.3,2.6,5.7,45.2,23.1,155.6,77.5,3.1,2.2,1.1,3.5,2.1,28.6,7.7,0.3,0.2,3.1,1.8,23.1,0.3,0,1.6,1.5,1.3,0.7,0.7,1.4,0.9,0,0.9,0.3,1.6,0,0,22.1,5.6,1.3,0.2,0.9,4.5,2.8,0.4,53.3,46.7,41.4,0.2,1.9,17.1,23.4,3.7,41.4,LW,1
Wylan Cyprien,2017-2018,22,Nice,0.2,0.2,0.4,0.2,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0.1,0,0.06,1.9,0.1,0.5,0.4,20,68.9,80.3,85.7,1.5,5.2,0.6,0,4.8,1170.5,384.4,34.4,36.8,93.3,25.8,28.8,89.8,6.7,11.1,60.7,41.6,153.5,81.8,0.8,0.5,0.2,1.4,1.1,69.1,0.9,0.4,0.2,2.9,1.4,75,0.2,0,0.4,1.7,0.9,0.7,0.2,0.9,0.7,0.1,0.6,1,1.9,0.7,0.2,74.5,5.6,1.2,0.2,0.7,4.7,4.2,0,71.4,28.6,87.5,1.9,25.6,49.4,13.2,0.8,87.5,CM,1
Wylan Cyprien,2018-2019,23,Nice,0.2,0,0.2,0.1,0,0.1,0.2,0.1,0.2,0.4,0.1,0.3,0,-0.2,0.07,1.9,0.06,0.16,0.7,37.3,64.2,77,83.4,2.4,5.5,0.5,0,7.5,1157,354.4,30.1,32.6,92.4,24.8,28.2,87.8,8.1,13,62.3,41.6,173.1,92.5,1.1,0.7,0.1,1.2,0.9,63.4,1.7,0.2,0.2,4.2,2.1,50,0.1,0,0.8,1.8,1.5,0.8,0.6,1.1,0.8,0.2,0.6,0.4,1.9,0.6,0,69,7.8,3.5,0.3,0.9,5,4,0,63.3,36.7,84.9,1.7,14.5,53.8,17,0.6,84.8,CM,1
Wylan Cyprien,2019-2020,24,Nice,0.4,0.2,0.5,0.1,0.3,0.3,0.3,0.1,0.2,0.5,0.2,0.3,0,0,0.05,2.7,0.04,0.14,0.7,26.4,57.2,68.6,83.3,1.9,5.6,0.4,0.2,7.9,1049.7,301.5,25.3,28,90.2,23.7,26.1,90.8,7.3,12.3,59.1,36.3,163.7,103.8,1.2,1,0.1,0.9,0.8,56.5,1.4,0.7,0.3,4.3,2.2,58.3,0.2,0.1,0.7,1.6,0.9,0.6,0.4,1,0.4,0.1,0.3,1,1.8,0.8,0.2,61,7.5,3.4,0.1,0.6,4.9,4.1,0.1,60.9,39.1,76.4,2.2,14.8,47.6,14.9,0.8,76.1,CM,1
Wylan Cyprien,2021-2022,26,Nantes,0.1,0.2,0.3,0.1,0,0,0,0,0.2,0.2,0.1,0.2,0.1,0,0.04,1.2,0.1,0.25,0.5,40,45.3,56.4,80.4,1.9,5,1,0.1,5.8,828.5,243.4,19.1,21.4,89.5,17.9,21.3,84.1,6.3,10,63,41.3,174.1,77.3,0.5,0.8,0,0.9,1,42.9,1.9,0.5,0.2,3.7,2.1,27.8,0.2,0,1.1,1,2,1,0.8,1.1,1,0.4,0.6,0.6,2.6,0.8,0.1,50.4,5.8,2.4,0.2,0.6,4.2,3.1,0.1,71.4,28.6,64.9,1.4,11.9,39.2,14.8,0.7,64.9,CM,0
Xavier Chavalerin,2018-2019,27,Reims,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.05,0.6,0.09,0.29,0.2,31.8,32.4,42.4,76.3,1.3,2.5,0.6,0.2,4.1,617.1,207.5,13.6,15.5,87.8,12.8,15.4,82.7,5.1,9.4,54.6,23.6,109.5,50,0.7,0.6,0.1,0.8,0.5,29.9,1.4,0.1,0.1,2.2,1.5,30.3,0.2,0,1.3,0.3,2.9,1.7,0.8,1.2,1.2,0.3,0.9,2,4.9,1.1,0,38.4,3.7,1.9,0.2,0.8,3,1.6,0,74.2,25.8,52.2,1.8,14.9,28.8,9.1,0.4,52.2,CM,1
Xavier Chavalerin,2019-2020,28,Reims,0,0.1,0.2,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0.04,0.9,0.05,0.33,0.1,14.3,35.3,46.4,75.9,1.8,3.6,1,0.3,4.7,664.8,226.8,16.9,18.9,89.1,12.7,15.7,80.5,5.3,10,52.9,25.6,106.5,48.2,0.7,0.7,0.2,1.4,0.4,33.5,2.2,0.2,0.1,3,1.8,37.9,0.3,0,1.7,0.4,3,2.2,0.8,1.3,1,0.3,0.6,1.5,4.5,1.5,0,41,5.2,2.5,0.1,0.8,4.5,2.5,0.2,59.1,40.9,56.5,2.2,14.4,30.3,12.3,0.7,56.5,CM,1
Xeka,2017-2018,22,2 Teams,0.1,0.2,0.3,0.1,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0.1,0.07,2.2,0.06,0.2,0.6,29.4,36.6,46.1,79.5,1.5,3.1,0.6,0,4.1,670,173.5,17.1,19.4,88.4,12.6,15,84.2,5.5,9.1,60.1,38.6,182.4,76.5,1.2,0.9,0.2,1.9,1.6,39,2.7,0.3,0.1,3.5,2.1,36.8,0.3,0,2,1.9,1.7,0.9,0.6,1.8,0.9,0.1,0.8,1.1,2.7,1.3,0,42.4,3.5,1.6,0.6,1,2.2,1.5,0,57.7,42.3,58,1.6,11.9,32.5,14.7,2.3,58,CM,2
Xeka,2018-2019,23,Lille,0.1,0,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.05,1.4,0.06,0.18,0.4,32.4,39.8,49.4,80.6,0.5,3.8,0.2,0,4.5,696.1,186,17.4,19.9,87.2,16.7,19.1,87.5,4.1,7.1,57,33.1,191.2,99,1.6,1,0,1.3,0.6,40.7,0.8,0.1,0,1.4,1,51.4,0.4,0,2.2,1.1,2.3,1.2,0.7,1.6,0.8,0.1,0.7,0.8,3.2,1.2,0.2,47.7,1.5,0.8,0.2,0.8,1,0.6,0,50,50,58.2,1.6,10.2,39.9,8.8,0.7,58.2,CM,2
Xeka,2019-2020,24,Lille,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.2,-0.1,0.13,1.1,0,0,0.4,33.3,49.1,58.1,84.5,1,6.6,0.3,0,7.5,831.8,222.1,23.2,25.9,89.7,17.5,19.4,90.2,5.3,7.1,75,38.2,212.1,108.4,2.2,0.4,0,1.4,0.4,49.3,2.5,0.1,0,2.7,2.2,45.2,0.5,0,2,1.1,2.3,1.3,1.1,2.5,1.4,0.1,1.3,0.5,2.8,0.9,0.1,56.7,1.3,1.3,0.1,1.3,0.8,0,0,66.7,33.3,67.5,1.3,7.4,48.5,12.3,2.3,67.5,CM,1
Xeka,2020-2021,25,Lille,0.1,0.1,0.2,0.1,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0.05,1.4,0.06,0.2,0.4,27.8,58.1,66,88,1.4,6.8,0.7,0.1,6.2,1016.2,253.5,26.8,28.7,93.5,23,25.6,89.7,6.3,8.2,76.4,48.2,243.2,114.2,1.5,1.2,0.1,1.4,0.2,56.4,1.8,0.4,0.2,3.5,2.4,45.7,0.5,0,2.1,2,2.5,1.3,1.2,2,1,0.1,0.9,1.5,4,1.4,0,62.8,3.2,2.4,0.4,1.4,1.6,0.7,0,46.2,53.8,76.9,1.8,11.3,52.8,13.8,1,76.9,CM,1
Xeka,2021-2022,26,Lille,0.2,0,0.2,0.2,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,-0.1,0.07,1.2,0.14,0.6,0.3,22.7,38.4,48.8,78.6,0.8,3.9,0.3,0,4.1,681.6,189.6,16.3,18,90.7,16,19.3,82.8,4.4,7.8,56.7,34.1,161.7,67.9,0.7,0.7,0.1,1.7,0.9,36.1,1.2,0.2,0,1.7,1.1,47.8,0.6,0,1.8,0.9,2.6,1.5,1.5,1.6,1.3,0.2,1.1,1.3,3.9,1.4,0.1,44.4,4.2,2.6,0.3,0.7,1.9,1.5,0,41.7,58.3,60.6,2.5,12.7,38.6,9.7,0.8,60.6,CM,1
Yacine Adli,2019-2020,19,Bordeaux,0.3,0.3,0.5,0.3,0,0,0.1,0.1,0.2,0.3,0.1,0.3,0.2,0.1,0.04,1.5,0.18,0.5,0.5,35.3,39.5,50.4,78.5,1.7,4.5,0.4,0,5.7,656.2,162.8,19.9,22.6,87.9,14.6,17.8,81.7,3.9,6.7,57.9,42.8,233.5,125.1,3.4,2.7,0.3,2.4,2.1,47.4,4.1,0.6,0.3,4,2.6,43.5,0.3,0,1.1,1.6,1.9,1.2,1,2,0.9,0,0.9,0.7,2.6,0.3,0,46.8,3.4,1.5,0.5,0.2,3.4,1.7,0,54.2,45.8,62.1,0.9,6.2,40.3,16.4,1,62.1,CM,1
Yacine Adli,2020-2021,20,Bordeaux,0.1,0.2,0.3,0.1,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0.08,0.9,0.08,0.22,0.3,37.5,49.4,60.7,81.4,2,5.9,0.7,0.1,7,904.8,257.1,21.2,23.9,88.5,20.4,23.9,85.4,6.2,9.3,66.5,43.9,222.9,116.2,2,1.9,0.4,1.6,1.5,52.9,1.8,0.4,0.3,3.9,2.9,50,0.2,0,1.5,1.4,2.8,1.4,1.3,2.1,1,0.1,0.9,1.5,4.2,0.6,0.1,58,2.4,1.5,0.2,0.9,2,0.7,0,63.3,36.7,71.5,1.5,13,45.3,14.5,0.9,71.5,CM,1
Yacine Adli,2021-2022,21,Bordeaux,0,0.3,0.3,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0,0.1,0.06,1.3,0.03,0.07,0.6,46.9,36.1,49.8,72.4,2.3,4.9,1.4,0.2,6.5,697.1,240.8,16.3,19.1,85.4,12.3,16.2,76.2,6.3,11.1,56.3,39.7,230.2,106.1,2.6,2,0.7,2.3,1.9,41.8,3.9,0.7,0.5,4.8,3.2,38.7,0.2,0,0.8,1.1,1.7,1.1,0.8,2,1.3,0.1,1.2,1.5,3.2,0.4,0.1,44,5.5,1.9,0.4,1.2,4.5,2.7,0.2,57.5,42.5,61,0.6,10.6,31.6,19.6,1.8,61,CM,2
Yann Karamoh,2018-2019,20,Bordeaux,0.2,0.1,0.3,0.2,0,0,0.3,0.3,0.2,0.5,0.2,0.5,-0.1,-0.1,-0.1,0.12,2.6,0.08,0.27,0.8,30.6,28.1,39.6,71,1.9,2.6,1.2,0.6,3.4,433.8,133.4,15.5,18.4,84.4,9.1,12.1,75.2,2.2,5.4,40.5,36,243.4,128.4,4.3,2.7,1.3,2.9,2.7,40.5,7.5,0.3,0.1,4.9,0,0.1,0,0.8,2,0.5,0.2,0.1,0.9,0.7,0,0.7,0.4,1,0.2,0,35.5,3.8,1.1,0.5,0.3,5.1,1.9,0.3,54.3,45.7,52.6,0.4,4.3,25.1,24.9,2.9,52.6,LW,0
Yann M'Vila,2017-2018,27,Saint-Étienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.2,0,,0,0,69.4,79.2,87.6,0.2,6.1,0.5,0.1,8.5,1336.9,423.2,27.9,30.2,92.2,29.7,32.7,90.9,10.2,13.1,77.3,47.7,205.7,97.8,0.9,0.7,0,0.6,0.5,67.7,0.2,0,0,0.9,0.9,57.6,0.1,0,0.5,1.2,1.6,1,0.4,1,0.8,0.1,0.7,1.9,3.5,3.4,0,76.8,2,1.7,0.1,1.4,0.4,0,0,83.3,16.7,88.5,4.1,22.5,61.8,4.6,0.1,88.5,DM,1
Yann M'Vila,2018-2019,28,Saint-Étienne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.4,0,0,0.1,14.3,54.7,63.9,85.6,0.7,4.8,0.4,0,6.3,1080.2,359.7,21.7,24,90.3,22.9,25.2,91.1,8.8,12,72.7,35.9,150.3,57.4,0.2,0.4,0,0.6,0.5,50.6,0.2,0.2,0.2,1.9,1.6,52.4,0.1,0,0.6,0.9,2,1.1,0.8,1.2,1.2,0.3,0.8,2,4,2.4,0.1,61.6,1.9,1.8,0.2,1.8,0.2,0,0,78.6,21.4,73.9,2.8,20.8,48.6,4.8,0.1,73.9,DM,1
Yannis Salibur,2017-2018,26,Guingamp,0.2,0.2,0.4,0.2,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0.07,3.2,0.06,0.2,0.9,27.8,27.9,37.1,75.3,1.5,2.1,1.1,0.2,3.9,424.3,114.3,14.8,16.8,88,8.8,11.4,77.1,2.5,4.6,53.8,31.4,234.2,115.1,4.3,2.8,0.9,1.8,1.8,37.5,8,0.4,0.3,4.1,2.4,43.5,0.2,0,1.2,2.2,0.7,0.5,0.2,0.7,0.4,0.1,0.4,0.4,1.1,0.1,0,33.9,3.1,0.8,0.1,0.1,4.7,1.8,0.4,65.4,34.6,46.6,0.1,3.8,20.6,22.7,3.2,46.6,RW,1
Yannis Salibur,2018-2019,27,2 Teams,0.1,0.3,0.4,0.1,0,0,0.2,0.2,0.3,0.5,0.2,0.5,-0.1,0,0.06,3.4,0.03,0.25,0.4,11.8,23.4,33.5,69.9,1.9,2.5,1.2,0.7,3.9,353,108,13.4,16.1,83.2,7.6,10.8,70.4,1.6,3.7,43.2,30.3,227.7,126.6,5.7,2.6,1.8,2,2.9,33.6,8.8,0.6,0.2,4.9,2.7,34.6,0.2,0.1,2.1,3.1,0.9,0.5,0.1,0.6,0.6,0,0.6,0.8,1.7,0.4,0,30,3.4,1.1,0.1,0.1,5.6,2,0.6,70.3,29.7,44.8,0.1,4,19.7,22.5,3.4,44.8,RW,1
Yannis Salibur,2017-2018,26,Guingamp,0.2,0.2,0.4,0.2,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.07,3.2,0.06,0.2,0.9,27.8,27.9,37.1,75.3,1.5,2.1,1.1,0.2,3.9,424.3,114.3,14.8,16.8,88,8.8,11.4,77.1,2.5,4.6,53.8,31.4,234.2,115.1,4.3,2.8,0.9,1.8,1.8,37.5,8,0.4,0.3,4.1,43.5,0.2,0,1.2,2.2,0.7,0.5,0.2,0.7,0.4,0.1,0.4,0.4,1.1,0.1,0,33.9,3.1,0.8,0.1,0.1,4.7,1.8,0.4,65.4,34.6,46.6,0.1,3.8,20.6,22.7,3.2,46.6,RW,1
Yannis Salibur,2018-2019,27,Saint-Étienne,0.1,0.3,0.4,0.1,0,0,0.2,0.2,0.3,0.5,0.2,0.5,-0.1,-0.1,0,0.06,3.5,0.03,0.25,0.4,11.8,23.7,34,69.8,1.9,2.5,1.2,0.7,4,354.5,107.6,13.6,16.4,83.2,7.7,11,70.4,1.5,3.7,41.7,30.7,230.3,128.8,5.8,2.6,1.8,2,2.8,34.1,8.9,0.6,0.2,5,34.6,0.2,0.1,2.1,3.2,0.9,0.5,0.1,0.6,0.6,0,0.6,0.8,1.7,0.4,0,30.5,3.4,1.1,0.1,0.1,5.6,1.9,0.6,70.3,29.7,45.4,0.1,4.1,20,22.7,3.5,45.4,RW,1
Yassine Benrahou,2019-2020,20,2 Teams,0.2,0.5,0.7,0.2,0,0,0.2,0.2,0.4,0.6,0.3,0.6,0,0.1,0.09,2.5,0.08,0.2,1,38.5,28.5,41.6,68.4,2.4,2.2,0.9,0.2,3.7,459.3,140.2,14,16.9,82.9,8.5,11.9,71.5,3.5,8.8,39.6,34.2,179.3,71.2,2,2.4,0.6,5.3,3.7,37.8,6.4,0.6,0.1,5.2,2.1,10.5,0.1,0,1,2.9,1.5,0.8,0.7,1.4,0.2,0,0.2,0.4,1.9,0.1,0,33,8.4,3.5,0.1,0.3,7.2,4.5,0.2,48.8,51.2,56.4,0.3,5.5,22.2,29.9,3,56.4,AM,0
Yassine Benrahou,2020-2021,21,Nîmes,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.2,0.04,1.3,0,0,0.3,22.2,32.1,43.9,73.2,1.8,3.3,1.1,0.3,4.4,511,146.6,16.5,18.5,89.4,8.8,12.2,72,4,8.8,45.5,29.9,153.6,58.7,1.9,1.4,0.5,3.3,2.2,36.2,3.8,0.1,0.1,3.7,1.9,22.2,0.1,0,0.6,1.8,1.2,0.7,0.5,1.3,0.7,0,0.7,0.3,1.5,0.4,0.1,36.9,6.8,2.9,0.1,0.6,6.8,3.6,0,45.9,54.1,53.9,0.4,6.5,24.9,23.1,2.1,53.9,AM,0
Yassine Benzia,2017-2018,22,Lille,0,0.2,0.2,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0,0,0,0.05,1.1,0.03,0.14,0.3,24.1,43.9,56.6,77.6,2.4,6.5,1.5,0.1,7.9,735.4,231.6,20.9,24.1,86.8,16.6,20.3,81.7,4.4,7.2,61.2,41.3,232.8,100.5,2.4,2.4,0.3,2.1,1.7,49,5.4,0.6,0.4,4.7,57.9,0.3,0,2.1,2.2,2.4,1.6,0.7,1.8,1.2,0.2,1.1,1.1,3.5,0.6,0,50.7,5.3,2.3,0.8,0.4,3.3,2.2,0.1,74.6,25.4,66.3,0.7,7,39.6,20.8,1.3,66.3,AM,0
Yassine El Ghanassy,2017-2018,27,Nantes,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.3,0.3,-0.1,-0.2,0.05,1.8,0,0,0.4,23.1,32.1,40.9,78.5,2,2.5,1.8,0.3,5.6,481.7,149,18.6,21.1,88.1,10.3,13.4,77.1,1.7,2.9,57.1,38.7,342.7,183.4,5,3.4,2,2.4,3.8,42.1,8.7,0.4,0.1,5.6,3.1,40,0.1,0,1.4,2.5,1,0.6,0.1,0.4,0.1,0,0.1,0.6,1.5,0.6,0,39.1,1.4,0.6,0.3,0,3.5,0.6,0,73.1,26.9,52,0.7,4.2,21.8,27.5,3.1,52,LW,0
Yohann Magnin,2021-2022,24,Clermont Foot,0.1,0,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.06,1,0.05,0.33,0.2,15.8,38.1,47.4,80.4,0.4,3.4,0.8,0.1,4.1,613.4,177.5,19.6,22.5,87.2,13.9,16,86.9,3.1,5.5,56.7,37.8,170.3,64.2,0.4,0.5,0.1,1.4,0.7,39.6,1.8,0.1,0.1,1.4,1.2,48,0.1,0,1.1,1.3,2.8,1.6,1.3,0.9,0.9,0.4,0.5,1,3.8,1.9,0,46.6,0.5,0.5,0,0.4,0.6,0,0.3,53.3,46.7,59,3,18.2,31.7,9.4,1.6,59,DM,0
Younousse Sankharé,2017-2018,27,Bordeaux,0.3,0,0.4,0.3,0,0,0.3,0.3,0.1,0.3,0.1,0.3,0.1,0,0.14,1.9,0.18,0.5,0.7,35.9,36,42.8,84.1,1,3.3,0.5,0.1,5.5,521.2,166.4,20,22.2,90.3,11.8,13.8,85.4,2,3.1,63.1,34.4,186,103.9,1.9,1.1,0.1,1,1.1,38.6,2.1,0.1,0.1,2.6,2,50.9,0.2,0,1.6,1.7,1.6,1.1,0.2,1.4,0.7,0.2,0.5,1,2.6,0.3,0,41.6,0.9,0.7,0.2,0.1,0.2,0,0.2,61.8,35.3,50.9,0.5,7.3,35.8,8.6,2,50.9,CM,1
Younousse Sankharé,2018-2019,28,Bordeaux,0.1,0.2,0.2,0.1,0,0,0.1,0.1,0.1,0.2,0,0.2,-0.1,0.1,0.12,1,0.06,0.33,0.2,17.6,29.5,38.6,76.3,1.1,3.4,0.5,0.1,4.3,409.1,133,16.5,19.8,83.6,9.8,12.3,79.2,1.1,2.9,38.3,28.7,136.7,81.6,1.8,1.6,0.2,1.7,1.2,34.7,3.2,0.2,0.2,2.4,2,48.5,0.4,0,2.2,2.1,1.5,0.7,0.4,0.8,0.9,0,0.9,0.5,2.1,0.2,0,37.6,0.9,0.5,0.2,0.2,0.1,0,0.3,59.2,40.8,47.2,0.4,5.4,32.7,10,1.5,47.2,CM,0
Youri Tielemans,2017-2018,20,Monaco,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,0,0.05,1.4,0,0,0.7,48,38.8,48.6,79.7,1,4.6,0.3,0,6.3,671.8,210.4,18.6,21.3,87.4,14.9,18.6,79.9,4.1,5.9,68.9,32.8,158,85.8,1.7,1.5,0.4,1.1,1,39.9,3.4,0.4,0.2,3.3,2.2,53.3,0.1,0,2,1.5,2.7,1.4,1,2.2,1.4,0.3,1.1,2,4.6,1.1,0.1,46.9,1.5,0.9,0.5,0.5,1.4,0.2,0,55.8,44.2,60.7,1.7,8.9,39,13.4,1.5,60.7,CM,2
